Wall time,Step,Value
1566041101.9219787,445,5.565367221832275
1566042406.3674502,446,4.818310737609863
1566043681.9619973,447,4.954209327697754
1566044968.0812013,448,5.150378227233887
1566047593.0389926,450,5.240174293518066
1566048894.6375172,451,5.10951042175293
1566050223.5089314,452,5.1966729164123535
1566051579.8830292,453,5.075812816619873
1566054245.4287503,455,5.639004707336426
1566055541.917149,456,4.8969550132751465
1566056878.5701988,457,5.031471252441406
1566058184.680775,458,5.194402694702148
1566059462.7317796,459,5.351968765258789
1566060792.4197648,460,5.256288051605225
1566062079.1048014,461,5.142308712005615
1566063398.5487688,462,5.199244976043701
1566064740.4961622,463,5.289695739746094
1566066063.389337,464,5.338452339172363
1566067406.9427407,465,5.675690174102783
1566068686.2845027,466,4.928353309631348
1566069972.9316509,467,5.039388179779053
1566071279.6928904,468,5.229904651641846
1566072613.5234697,469,5.4006781578063965
1566073906.9261672,470,5.337986469268799
1566075179.5951605,471,5.170632839202881
1566076464.4843707,472,5.246653079986572
1566077814.2869475,473,5.319015979766846
1566079100.1521995,474,5.361827373504639
1566080439.5586874,475,5.673110008239746
1566081790.4913473,476,4.956950664520264
1566083121.1401637,477,5.083629608154297
1566084427.9875755,478,5.314052104949951
1566085724.7403522,479,5.477174758911133
1566087056.1879222,480,5.361159801483154
1566088363.2120576,481,5.247138500213623
1566089692.5940852,482,5.2782464027404785
1566090973.3165872,483,5.378299713134766
1566092261.791134,484,5.376104831695557
1566094844.9725137,486,4.974045276641846
1566096142.5357914,487,5.134655475616455
1566097462.4158797,488,5.338749885559082
1566098798.3269427,489,5.488611221313477
1566101451.527359,491,5.307381629943848
1566104125.9027731,493,5.392854690551758
1566105454.4318948,494,5.4200758934021
1566106796.7210145,495,5.84133768081665
1566108158.000745,496,5.042108058929443
1566109446.0454495,497,5.139406681060791
1566112098.1782286,499,5.483418941497803
1566113417.9373767,500,5.3542704582214355
1566114733.9747918,501,5.323101997375488
1566116055.7660663,502,5.353895664215088
1566118682.2111163,504,5.455110549926758
1566119974.5806599,505,5.830834865570068
1566121287.735042,506,5.0338454246521
1566122574.083772,507,5.153049945831299
1566123872.4427447,508,5.4047393798828125
1566125211.2883766,509,5.473893165588379
1566126517.781597,510,5.358486652374268
1566127826.3044004,511,5.326084136962891
1566129149.1584883,512,5.357544422149658
1566130504.4626334,513,5.381037712097168
1566131831.4262516,514,5.487143039703369
1566133105.597077,515,5.820583820343018
1566136956.62637,518,5.445311546325684
1566138239.1420286,519,5.466324806213379
1566139555.4268482,520,5.38985538482666
1566140879.1144571,521,5.348514080047607
1566142164.535996,522,5.351305961608887
1566143512.5487022,523,5.391168594360352
1566144835.1116877,524,5.521451473236084
1566146174.3200514,525,5.794290065765381
1566147506.9045818,526,5.018435001373291
1566150165.0262818,528,5.444677352905273
1566151436.6879785,529,5.508876323699951
1566152738.9663367,530,5.383274555206299
1566154061.7836285,531,5.313390731811523
1566155385.125406,532,5.335455894470215
1566157998.828145,534,5.544564723968506
1566159342.488835,535,5.773194313049316
1566160655.5412986,536,5.006966590881348
1566161980.9328196,537,5.151108741760254
1566163323.5240843,538,5.408482074737549
1566164648.4913895,539,5.482199668884277
1566165966.061453,540,5.346526622772217
1566167271.6834185,541,5.312740325927734
1566168556.877294,542,5.325709819793701
1566169894.4471564,543,5.3596272468566895
1566171224.3310986,544,5.541434288024902
1566173856.9745088,546,5.015997409820557
1566175178.5478535,547,5.123122692108154
1566176511.1173759,548,5.399679660797119
1566177847.836174,549,5.589653015136719
1566179144.9644148,550,5.4907450675964355
1566180462.679326,551,5.448051452636719
1566181746.9783578,552,5.447874546051025
1566183052.336918,553,5.503519058227539
1566184354.702225,554,5.615821361541748
1566185684.4245758,555,5.842937469482422
1566187034.310108,556,5.119443416595459
1566188366.2732399,557,5.208547115325928
1566189676.9694176,558,5.494679927825928
1566190938.8880808,559,5.694056987762451
1566192292.3044002,560,5.532803058624268
1566193581.0659957,561,5.483296871185303
1566196131.2692614,563,5.5004048347473145
1566197417.0478086,564,5.624225616455078
1566198762.902546,565,5.8125081062316895
1566200096.2681038,566,5.112415790557861
1566201367.4108913,567,5.188182830810547
1566202699.0446632,568,5.477510452270508
1566204025.8319364,569,5.675866603851318
1566205366.037936,570,5.537955284118652
1566206666.6579762,571,5.4694600105285645
1566207943.3029075,572,5.495228290557861
1566209236.9715505,573,5.685409069061279
1566210550.2538188,574,5.558226108551025
1566213164.851886,576,5.059569835662842
1566214447.216956,577,5.152472019195557
1566215745.7153203,578,5.444931983947754
1566217074.3507674,579,5.612863063812256
1566218367.878293,580,5.496561050415039
1566219637.5450642,581,5.360437393188477
1566220923.186664,582,5.444089889526367
1566223495.6855087,584,5.52286958694458
1566224781.5200932,585,5.657717227935791
1566226090.9130604,586,4.983214855194092
1566227373.3332849,587,5.112144470214844
1566228656.4652767,588,5.375283241271973
1566229922.649617,589,5.561889171600342
1566231216.9951744,590,5.436902046203613
1566232511.7499018,591,5.301707744598389
1566233847.834688,592,5.390409469604492
1566235124.868881,593,5.577009677886963
1566236489.4657574,594,5.491509914398193
1566237829.8964498,595,5.611909866333008
1566240504.3132594,597,5.067618370056152
1566241781.3016534,598,5.359350204467773
1566243089.5149562,599,5.563136577606201
1566244371.7926238,600,5.362194538116455
1566245675.0421307,601,5.265839576721191
1566246971.3343418,602,5.354515075683594
1566248254.2643526,603,5.550822734832764
1566250865.1425312,605,5.546543121337891
1566252161.1607995,606,4.909989833831787
1566253459.526625,607,5.040729999542236
1566254789.2610402,608,5.298821926116943
1566256057.1979733,609,5.570017337799072
1566257352.4906998,610,5.340112686157227
1566259979.3869424,612,5.387073516845703
1566261266.7491534,613,5.522396564483643
1566263794.4275308,615,5.556637763977051
1566265118.0315375,616,4.918490886688232
1566266409.1283944,617,5.033259868621826
1566267751.7933283,618,5.2570576667785645
1566270393.170544,620,5.324079513549805
1566271627.0794275,621,5.183444976806641
1566272942.622617,622,5.358773231506348
1566274263.728689,623,5.636999130249023
1566275604.5287743,624,5.4460906982421875
1566276917.0234082,625,5.529445171356201
1566278221.6737769,626,4.912710189819336
1566280874.8820004,628,5.234604358673096
1566282205.138877,629,5.51380729675293
1566283512.1345942,630,5.310819625854492
1566284791.9740977,631,5.2087202072143555
1566286101.5871592,632,5.371460914611816
1566287388.1962042,633,5.603662490844727
1566288678.6293216,634,5.445956707000732
1566290010.8199148,635,5.528329849243164
1566291287.0021923,636,4.921768665313721
1566293901.5171313,638,5.2403106689453125
1566295211.8947878,639,5.500421047210693
1566296523.4695737,640,5.325137615203857
1566297839.536419,641,5.282591819763184
1566299161.876333,642,5.471329689025879
1566301809.5310702,644,5.7671308517456055
1566303059.7215385,645,5.567171096801758
1566304352.3070743,646,4.954725742340088
1566305682.0913942,647,5.027536869049072
1566307020.30703,648,5.2423834800720215
1566308338.8732996,649,5.503901481628418
1566309632.1152325,650,5.330022811889648
1566310890.3584688,651,5.07455587387085
1566312246.6829467,652,5.374259948730469
1566313582.0139375,653,5.49670934677124
1566316212.406706,655,5.526835918426514
1566317534.5708494,656,4.942142009735107
1566318860.4810426,657,5.039101600646973
1566320111.627424,658,5.368265151977539
1566321223.6258018,659,5.52904748916626
1566322297.9262497,660,5.4294209480285645
1566323368.370086,661,5.19874906539917
1566325632.323634,663,5.713341236114502
1566326766.994808,664,5.953896999359131
1566327829.7598,665,5.7335896492004395
1566328965.4082344,666,5.25677490234375
1566330023.2491496,667,5.225342750549316
1566331133.1120794,668,5.4041314125061035
1566332158.752252,669,5.594019889831543
1566333249.4495678,670,5.5241546630859375
1566334405.4169877,671,5.207259178161621
1566335553.7164264,672,5.559545040130615
1566336668.310577,673,5.703782081604004
1566337747.3620906,674,5.96489143371582
1566340002.664197,676,5.453476905822754
1566341121.7681286,677,5.5315680503845215
1566343312.2120478,679,5.846018314361572
1566344462.296644,680,5.341732025146484
1566345522.852136,681,5.028026103973389
1566346539.7568529,682,5.356714248657227
1566347611.422046,683,5.548434257507324
1566349730.1666772,685,5.616044998168945
1566350782.1616926,686,5.307083606719971
1566351927.6734328,687,5.3898606300354
1566352981.5993977,688,5.728853702545166
1566354105.1484878,689,5.71133279800415
1566355229.6176045,690,5.338761329650879
1566356326.9143317,691,5.105671405792236
1566357489.793914,692,5.6587724685668945
1566359631.1797419,694,5.736672878265381
1566360792.957233,695,5.572531700134277
1566361863.86431,696,5.372937202453613
1566362967.827162,697,5.306709289550781
1566364123.7589145,698,5.761524200439453
1566365277.0169177,699,5.752864360809326
1566366448.8757203,700,5.240876197814941
1566367485.0078971,701,5.046140670776367
1566370684.2915175,704,5.807766914367676
1566371696.984828,705,5.54339599609375
1566372741.535802,706,5.347771167755127
1566373821.0496433,707,5.400845527648926
1566374890.1319935,708,5.799129486083984
1566376032.278298,709,5.710987091064453
1566377049.360358,710,5.310329437255859
1566378142.0963771,711,5.331333160400391
1566379309.1910598,712,5.724052429199219
1566381599.2679398,714,5.861770153045654
1566382722.0737839,715,5.57218074798584
1566383866.2686236,716,5.367459774017334
1566385983.1932366,718,5.818533420562744
1566387062.407332,719,5.639196395874023
1566388209.8367188,720,5.5943498611450195
1566389343.6980836,721,5.444208145141602
1566390412.380633,722,5.751199722290039
1566391569.9608643,723,5.672386169433594
1566392584.4338899,724,5.808751106262207
1566393699.8409593,725,5.641278266906738
1566394836.5962713,726,5.227916240692139
1566395970.945314,727,5.436527729034424
1566397087.641555,728,5.763142108917236
1566398182.3244503,729,5.629047870635986
1566399213.97207,730,5.483595371246338
1566401428.9996002,732,5.685792446136475
1566402538.836311,733,5.574315547943115
1566403571.4917674,734,5.7174906730651855
1566404679.7691495,735,5.557943820953369
1566405777.3775065,736,5.139280796051025
1566406893.3192546,737,5.452194690704346
1566408002.9266129,738,5.751195907592773
1566409117.8010826,739,5.761476039886475
1566410264.548852,740,5.613392353057861
1566411390.6707098,741,5.336643695831299
1566412438.8345518,742,5.655003070831299
1566413544.198133,743,5.709532260894775
1566414701.683116,744,5.790341854095459
1566415829.8153014,745,5.5608439445495605
1566416948.6988268,746,5.210779190063477
1566418078.914473,747,5.4170637130737305
1566419196.461777,748,5.923701763153076
1566420283.6076653,749,5.708108425140381
1566421336.863701,750,5.541042804718018
1566422404.2930784,751,5.255003452301025
1566423553.0579896,752,5.7356791496276855
1566426819.592769,755,5.533498287200928
1566427848.2730198,756,5.327296733856201
1566428996.622979,757,5.5925092697143555
1566431264.044919,759,6.082324028015137
1566433454.6605237,761,5.510117053985596
1566434553.07122,762,5.717290878295898
1566435650.3853292,763,5.692135810852051
1566436752.1409135,764,5.816732406616211
1566437840.5505795,765,5.466769695281982
1566438975.9268582,766,5.153605937957764
1566440094.7393632,767,5.459157466888428
1566441097.615645,768,5.975304126739502
1566442200.705582,769,5.972425937652588
1566444307.346592,771,5.407354831695557
1566445421.8882194,772,5.640410900115967
1566446439.9295866,773,5.595525741577148
1566447394.3588164,774,5.707690715789795
1566448501.501299,775,5.4209675788879395
1566449500.083611,776,5.098597049713135
1566451781.6596012,778,5.91973876953125
1566452866.3229196,779,5.87135648727417
1566453967.2819898,780,5.508754730224609
1566455064.5931437,781,5.358490467071533
1566456165.5538352,782,5.563531875610352
1566457243.1611104,783,5.541629791259766
1566459291.6329198,785,5.507371425628662
1566460447.1801414,786,5.048774719238281
1566461533.0583055,787,5.368432998657227
1566462674.8367076,788,5.865330219268799
1566464914.3125103,790,5.463155746459961
1566465927.7904842,791,5.318473815917969
1566467014.9857492,792,5.547478199005127
1566468073.6076915,793,5.535549163818359
1566469127.029664,794,5.612766742706299
1566471297.2485073,796,5.034356117248535
1566472392.6009252,797,5.333385467529297
1566473498.5711234,798,5.801108360290527
1566474560.5956972,799,5.704153537750244
1566475666.98584,800,5.3931050300598145
1566476761.972651,801,5.262452602386475
1566477846.5928388,802,5.463318347930908
1566478933.6155033,803,5.463717937469482
1566480006.410894,804,5.581250190734863
1566481049.5593846,805,5.371572494506836
1566482100.5282233,806,4.927685260772705
1566483169.4547925,807,5.280423641204834
1566484299.1523812,808,5.731072902679443
1566485371.7047327,809,5.636516094207764
1566486482.2026505,810,5.2999701499938965
1566487498.4171267,811,5.198160648345947
1566488525.975451,812,5.417733192443848
1566489636.096653,813,5.368072032928467
1566496673.0603886,814,5.518062591552734
1566497716.5573788,815,5.299938201904297
1566498828.5076323,816,4.8828277587890625
