Wall time,Step,Value
1565637309.2285893,172,3.5087785720825195
1565638395.5980928,173,3.4280576705932617
1565639451.842694,174,3.41447114944458
1565640481.1030784,175,3.490124225616455
1565641501.6219895,176,3.5771288871765137
1565642543.9157298,177,3.666111707687378
1565643628.9733098,178,3.4331119060516357
1565644624.468926,179,3.5780484676361084
1565645676.4526563,180,3.5101983547210693
1565646727.3543794,181,3.6847400665283203
1565647788.6876662,182,3.601754665374756
1565648872.3473895,183,3.6157829761505127
1565649909.6220767,184,3.5265920162200928
1565650939.7441404,185,3.671712875366211
1565651979.7533336,186,3.670149564743042
1565653040.2216914,187,3.7194571495056152
1565654130.484622,188,3.87981915473938
1565655176.97307,189,3.6045610904693604
1565656187.4421623,190,3.588940382003784
1565657229.1838548,191,3.8002676963806152
1565658277.1179333,192,3.6012282371520996
1565659368.2362616,193,3.666134834289551
1565660437.1584702,194,3.548851251602173
1565661466.8404272,195,3.7302358150482178
1565662523.5202987,196,3.5704433917999268
1565663573.7695124,197,3.6580662727355957
1565664650.7766192,198,3.803011655807495
1565665707.030603,199,3.720852851867676
1565666735.7061267,200,3.7939271926879883
1565667779.2407045,201,3.7377114295959473
1565668801.2368088,202,3.619687795639038
1565669877.0622268,203,3.7710018157958984
1565670895.957774,204,3.5406301021575928
1565671905.5731668,205,3.898439884185791
1565672933.6367152,206,3.6774685382843018
1565674006.3960712,207,3.7034716606140137
1565675088.9980443,208,3.9901092052459717
1565676125.1903894,209,3.765105962753296
1565677165.9706392,210,3.8727200031280518
1565678217.7721655,211,3.7958006858825684
1565679282.9846287,212,3.614375114440918
1565680363.7363327,213,3.773688793182373
1565681397.0010765,214,3.6289281845092773
1565682405.9072015,215,3.8795690536499023
1565683423.212013,216,3.6790616512298584
1565684489.0115035,217,3.8095290660858154
1565685550.2172947,218,4.004652500152588
1565686621.870317,219,3.8279008865356445
1565687647.8478277,220,3.9018266201019287
1565688689.2345712,221,3.8047943115234375
1565689774.21417,222,3.5391597747802734
1565690853.59629,223,3.8402323722839355
1565691911.7375128,224,3.6886274814605713
1565692940.603633,225,3.8762006759643555
1565693991.4507205,226,3.7299699783325195
1565695056.402369,227,3.84517240524292
1565696072.2422554,228,4.000148296356201
1565697120.373997,229,3.8081207275390625
1565698176.1576831,230,3.8923404216766357
1565699226.0184317,231,3.765737771987915
1565700282.9716697,232,3.5637619495391846
1565701340.0162916,233,3.837963581085205
1565702379.5612092,234,3.705038547515869
1565703431.77228,235,3.871269941329956
1565704497.879159,236,3.769857406616211
1565705548.1452758,237,3.8585240840911865
1565706622.341574,238,3.980989456176758
1565707658.1502295,239,3.830894708633423
1565708731.4231696,240,3.8691861629486084
1565709791.917265,241,3.8306100368499756
1565710816.0790691,242,3.6410019397735596
1565711901.8983154,243,3.878355026245117
1565712961.0215797,244,3.761378526687622
1565713990.7049131,245,3.952115297317505
1565715015.9712985,246,3.7808990478515625
1565716095.4404917,247,3.9063220024108887
1565717198.5620787,248,4.009605884552002
1565718287.358454,249,3.923602819442749
1565719322.9998071,250,3.863210916519165
1565720404.5397904,251,3.8448646068573
1565721450.4882245,252,3.678483247756958
1565722480.7124536,253,3.940338373184204
1565723560.383358,254,3.9062082767486572
1565724631.9261565,255,3.9921510219573975
1565725662.6776516,256,3.835660219192505
1565726666.4075992,257,3.9436960220336914
1565727726.5780787,258,4.008359432220459
1565728805.5984216,259,4.089284896850586
1565729850.076107,260,3.9278576374053955
1565730884.614414,261,3.9066202640533447
1565731915.7759604,262,3.7605624198913574
1565732968.3023183,263,4.135307788848877
1565734045.490641,264,4.031362056732178
1565735084.5751984,265,4.075494766235352
1565736134.6495245,266,4.071706295013428
1565737173.417808,267,4.015673637390137
1565738210.5242774,268,4.207143306732178
1565739300.1953788,269,4.120686054229736
1565740362.7117705,270,4.005183219909668
1565741428.6227028,271,3.9874820709228516
1565742471.3188174,272,3.92909836769104
1565743485.0890067,273,4.203667640686035
1565744581.5967312,274,4.212264537811279
1565745656.9041827,275,4.212522506713867
1565746697.1435955,276,4.171489238739014
1565747746.2886248,277,4.160516262054443
1565748798.2235715,278,4.3285746574401855
1565749861.1752882,279,4.208566665649414
1565750927.2496583,280,4.111319541931152
1565751968.8468165,281,4.209827899932861
1565753015.613939,282,4.036393165588379
1565754051.4564314,283,4.425033092498779
1565755144.0960011,284,4.362639904022217
1565756211.4199567,285,4.3285322189331055
1565757256.7758036,286,4.392559051513672
1565758321.6966336,287,4.287817001342773
1565759368.4811008,288,4.551068305969238
1565760423.819637,289,4.331289291381836
1565761494.274792,290,4.260229587554932
1565762565.8378444,291,4.345946311950684
1565763594.2035823,292,4.340440273284912
1565764640.8245764,293,4.53892183303833
1565765690.1127348,294,4.508548736572266
1565766774.401212,295,4.389330863952637
1565767828.5508707,296,4.521800994873047
1565768865.7683237,297,4.405857086181641
1565769893.9521904,298,4.68522834777832
1565770943.4233878,299,4.44211483001709
1565772021.5115159,300,4.324048042297363
1565773029.3458848,301,4.38782262802124
1565774076.6962006,302,4.403304100036621
1565775118.3611314,303,4.5872344970703125
1565776169.4444962,304,4.550674915313721
1565777275.6901636,305,4.429916858673096
1565778349.4683738,306,4.592226982116699
1565779400.1567285,307,4.435053825378418
1565780473.143996,308,4.714960098266602
1565781526.6398227,309,4.494192600250244
1565782589.4132228,310,4.329667568206787
1565783661.7464793,311,4.41203498840332
1565784718.3723235,312,4.422727108001709
1565785758.5511632,313,4.631525039672852
1565786826.4109046,314,4.541559219360352
1565787899.247147,315,4.425113201141357
1565788989.431317,316,4.582608699798584
1565790014.1519012,317,4.49111270904541
1565791072.0652828,318,4.753270626068115
1565792135.4692166,319,4.4972124099731445
1565793194.5185745,320,4.3413519859313965
1565794286.8593783,321,4.464070796966553
1565795333.4047031,322,4.426787853240967
1565796385.6966906,323,4.629349231719971
1565797446.8699524,324,4.54679536819458
1565798510.7827458,325,4.478794097900391
1565799606.8525274,326,4.557069301605225
1565800720.2054749,327,4.489135265350342
1565801774.1582468,328,4.724619388580322
1565802796.853892,329,4.500100612640381
1565803848.3600075,330,4.336175918579102
1565804899.344247,331,4.436020851135254
1565805979.7436485,332,4.477570056915283
1565807078.3510253,333,4.602490425109863
1565808109.997882,334,4.613101482391357
1565809153.9594479,335,4.48654842376709
1565810197.0294752,336,4.5835442543029785
1565811254.6634529,337,4.50831937789917
1565812331.896179,338,4.695032119750977
1565813392.027422,339,4.490228176116943
1565814419.6525295,340,4.2886786460876465
1565815457.7068045,341,4.406363010406494
1565816517.6225758,342,4.456181526184082
1565817568.2912862,343,4.612868785858154
1565818603.2993824,344,4.58412504196167
1565819686.3865085,345,4.658921718597412
1565820725.2518928,346,4.5906662940979
1565821780.0486732,347,4.569667816162109
1565822836.202905,348,4.698831558227539
1565823882.4897618,349,4.413923263549805
1565824910.8597271,350,4.238985061645508
1565825972.9244287,351,4.351747989654541
1565827056.7770414,352,4.422482490539551
1565828102.0793936,353,4.536324501037598
1565829151.5838726,354,4.5226826667785645
1565830146.6243622,355,4.593748569488525
1565831190.2889793,356,4.538676738739014
1565832275.907932,357,4.475212574005127
1565833334.765476,358,4.672522068023682
1565834349.5632803,359,4.395035743713379
1565835374.228295,360,4.223273754119873
1565836434.2185247,361,4.384216785430908
1565837491.2236295,362,4.400022983551025
1565838555.9494328,363,4.545471668243408
1565839566.7022612,364,4.618912696838379
1565840611.524253,365,4.56260871887207
1565841697.7242072,366,4.5102128982543945
1565842755.4115222,367,4.506144046783447
1565843750.5461023,368,4.702977180480957
1565844820.1105306,369,4.3917341232299805
1565845864.443387,370,4.216409683227539
1565846905.9641466,371,4.366413593292236
1565848009.6610374,372,4.411550998687744
1565849069.4891267,373,4.572943210601807
1565850114.0591314,374,4.636295318603516
1565851172.2863958,375,4.548642635345459
1565852243.5773227,376,4.4942755699157715
1565853329.779765,377,4.57551908493042
1565854438.025577,378,4.710361003875732
1565855487.89109,379,4.418903827667236
1565856542.3621244,380,4.248551368713379
1565857592.03798,381,4.447391033172607
1565858648.8620794,382,4.377254009246826
1565859739.6317,383,4.546718597412109
1565860769.8648849,384,4.591144561767578
1565861801.3715625,385,4.515740394592285
1565862854.7131553,386,4.432307243347168
1565863893.1207554,387,4.546259880065918
1565864982.734472,388,4.741964340209961
1565866053.3311436,389,4.458139896392822
1565867113.1576822,390,4.241927623748779
1565868165.8705823,391,4.437767028808594
1565869192.2660666,392,4.642918586730957
1565870241.5743582,393,4.566273212432861
1565871303.019445,394,4.57642936706543
1565872355.9933414,395,4.869545936584473
1565873406.9236138,396,4.408156871795654
1565874446.006509,397,4.578979015350342
1565875524.2023375,398,4.764432430267334
1565876601.5065389,399,4.479877471923828
1565877657.2232783,400,4.269850730895996
1565878699.2968292,401,4.424790859222412
1565879726.0376592,402,4.62249755859375
1565880817.132001,403,4.5789031982421875
1565881894.7043552,404,4.892012596130371
1565882956.2135615,405,4.897439956665039
1565883990.89034,406,4.579882621765137
1565885039.5560327,407,4.597962856292725
1565886110.920995,408,4.72113037109375
1565887190.3566074,409,4.505579471588135
1565888242.4032903,410,4.326225280761719
1565889273.532816,411,4.435076713562012
1565890318.0373824,412,4.670640468597412
1565891377.735744,413,4.601200103759766
1565892475.4205177,414,4.997666358947754
1565893528.381544,415,5.074253082275391
1565894579.3934531,416,4.606304168701172
1565895623.7697997,417,4.631276607513428
1565896646.968497,418,4.77679967880249
1565897739.9407947,419,4.588735580444336
1565898804.8822806,420,4.352944374084473
1565899833.494993,421,4.4793877601623535
1565900858.761959,422,4.754205703735352
1565901925.0339324,423,4.919371128082275
1565903026.7428312,424,5.329159259796143
1565904057.7121408,425,5.156178951263428
1565905054.7167137,426,4.626868724822998
1565906094.652057,427,4.687717914581299
1565907155.7639976,428,4.912710189819336
1565908246.9913635,429,4.7257866859436035
1565909282.2419446,430,4.450016498565674
1565910326.9382417,431,4.644552230834961
1565911383.6900053,432,4.93555212020874
1565912445.0867863,433,5.024186611175537
1565913545.8925312,434,5.454120635986328
1565914574.8017583,435,5.276247501373291
1565915636.1292431,436,4.848790168762207
1565916675.4784815,437,4.802043437957764
1565917720.7946582,438,5.1023454666137695
1565918810.5126615,439,4.898470878601074
1565919823.5633721,440,4.659576892852783
1565920869.8964686,441,4.7566022872924805
1565921920.477373,442,5.054731369018555
1565922964.466217,443,5.378775596618652
1565924052.122167,444,5.526646137237549
1565925110.7271247,445,5.3312554359436035
1565926144.416529,446,5.023612976074219
1565927191.0613775,447,4.907745361328125
1565928258.6280363,448,5.148684501647949
1565929364.3081987,449,4.952625751495361
1565930419.578205,450,4.728645324707031
1565931484.9162586,451,4.829092979431152
1565932532.229634,452,5.487577438354492
1565933575.2445555,453,5.418348789215088
1565934643.515102,454,5.5395941734313965
1565935740.867508,455,5.565185546875
1565936788.652394,456,5.10295295715332
1565937827.8701696,457,4.954058647155762
1565938820.1091013,458,5.291172027587891
1565939882.9809172,459,4.963942050933838
1565940941.34244,460,4.784605026245117
1565941993.9311254,461,4.895874977111816
1565943033.4873688,462,5.500353813171387
1565944082.928007,463,5.562143325805664
1565945163.3238611,464,5.6199116706848145
1565946247.5616148,465,5.565485954284668
1565947321.2449527,466,5.112342834472656
1565948328.969331,467,5.017950534820557
1565949375.885873,468,5.331476211547852
1565950424.3521302,469,5.063404083251953
1565951514.143581,470,4.890509128570557
1565952602.539834,471,5.025857925415039
1565953669.6330733,472,5.571567535400391
1565954714.3501785,473,5.607292175292969
1565955762.586068,474,5.683457851409912
1565956851.5625818,475,5.605893611907959
1565957877.340124,476,5.148309230804443
1565958910.5353425,477,5.128366947174072
1565959979.0543823,478,5.343484878540039
1565961033.0360894,479,5.129213809967041
1565962094.1324725,480,4.901925563812256
1565963164.4032829,481,5.128279209136963
1565964187.574727,482,5.690919399261475
1565965238.8446882,483,5.646296977996826
1565966284.7781477,484,5.7358574867248535
1565967388.5556238,485,5.649802207946777
1565968454.9750252,486,5.21450138092041
1565969542.9746225,487,5.199045658111572
1565970606.0883436,488,5.374466896057129
1565971666.9980898,489,5.1443305015563965
1565972740.2406785,490,4.979750156402588
1565973827.2403185,491,5.267486095428467
1565974860.9823744,492,5.729311466217041
1565975917.416717,493,5.723569393157959
1565976965.6161377,494,5.795129776000977
1565978012.2650497,495,5.691073417663574
1565979092.3572707,496,5.327096939086914
1565980109.470071,497,5.219732761383057
1565981152.1435466,498,5.446858882904053
1565982193.245122,499,5.164097309112549
1565983256.1039605,500,5.015771389007568
1565984349.0272977,501,5.770192623138428
1565985397.423492,502,5.762629508972168
1565986448.2187493,503,5.742969989776611
1565987470.576914,504,5.8239946365356445
1565988528.2498062,505,5.696226596832275
1565989629.2413585,506,5.318540096282959
1565990692.6759079,507,5.2536187171936035
1565991728.0063412,508,5.498187065124512
1565992775.095408,509,5.1576080322265625
1565993816.2513309,510,5.045616626739502
1565994890.0646803,511,5.751680850982666
1565995904.392382,512,5.772631645202637
1565996967.462058,513,5.772805690765381
1565998000.907705,514,5.875783920288086
1565999049.826886,515,5.712009429931641
1566000138.2361023,516,5.296901702880859
1566001194.420515,517,5.234562397003174
1566002208.3313189,518,5.6020684242248535
1566003248.504959,519,5.148484230041504
1566004282.7406526,520,5.076019287109375
1566005346.0022852,521,5.749728202819824
1566006392.8267517,522,5.776040554046631
1566007459.5062895,523,5.759709358215332
1566008504.419174,524,5.967236518859863
1566009552.6242642,525,5.679718494415283
1566010601.3900323,526,5.258357524871826
1566011649.6707392,527,5.616912364959717
1566012696.276552,528,5.583205699920654
1566013715.2303782,529,5.141263008117676
1566014779.537022,530,5.049074172973633
1566015884.7276883,531,5.728671073913574
1566016944.5065014,532,5.806589603424072
1566018000.6150196,533,5.756801128387451
1566019069.4680822,534,5.934720993041992
1566020111.6235042,535,5.66676664352417
1566021179.9762728,536,5.306130409240723
1566022186.091192,537,5.551002502441406
1566023169.7053933,538,5.548468589782715
1566024198.4275649,539,5.136157035827637
1566025276.5636437,540,5.168025016784668
1566026347.6476507,541,5.797543048858643
1566027417.6363611,542,5.76483154296875
1566028466.036977,543,5.811404228210449
1566029515.1884246,544,5.926102638244629
1566030556.0500119,545,5.726647853851318
1566031663.6955023,546,5.340895175933838
1566032748.1744797,547,5.598623752593994
1566033792.3785431,548,5.530675888061523
1566034830.2356584,549,5.252166271209717
1566035883.3692036,550,5.1381049156188965
1566036947.2003262,551,5.787696838378906
1566037958.3717275,552,5.741127014160156
1566038977.1920166,553,5.791038990020752
1566040051.1112638,554,5.888703346252441
1566041089.8395934,555,5.678310871124268
1566042173.4553978,556,5.361793041229248
1566043239.7831385,557,5.56035852432251
1566044287.918363,558,5.506162166595459
1566045353.687896,559,5.212673664093018
1566046417.359977,560,5.120471954345703
1566047456.8535008,561,5.735139846801758
1566048556.4809747,562,5.748656272888184
1566049608.8440633,563,5.7805328369140625
1566050615.6293483,564,5.929041385650635
1566051623.7479808,565,5.653525352478027
1566052695.401728,566,5.301977157592773
1566053764.835973,567,5.530220985412598
1566054819.9151678,568,5.595167636871338
1566055868.718224,569,5.166900157928467
1566056913.3371832,570,5.078681945800781
1566057975.9130905,571,5.787764549255371
1566059069.563595,572,5.810694694519043
1566060129.3299937,573,5.93502140045166
1566061189.1287322,574,5.992318153381348
1566062243.8410344,575,5.803444862365723
1566063303.0016966,576,5.42493200302124
1566064365.2842555,577,5.700835227966309
1566065408.360791,578,5.737273216247559
1566066451.5881686,579,5.319282531738281
1566067433.5839415,580,5.248918056488037
1566068508.3882992,581,5.90321159362793
1566069576.6365,582,5.908848285675049
1566070640.7101429,583,6.153122425079346
1566071682.133566,584,6.066596984863281
1566072731.9028354,585,5.976997375488281
1566073796.9237452,586,5.613626003265381
1566074888.2385244,587,5.881789684295654
1566075958.4869616,588,5.823429107666016
1566077041.5692,589,5.505091667175293
1566078067.9525766,590,5.5975847244262695
1566079127.344102,591,5.982994079589844
1566080195.680605,592,6.015499114990234
1566081220.3563688,593,6.241435527801514
1566082264.0938818,594,6.334866523742676
1566083317.059331,595,6.237834930419922
1566084362.262237,596,5.692171573638916
1566085458.4964542,597,6.0674567222595215
1566086522.8538249,598,5.99786376953125
1566087563.462646,599,5.757441997528076
1566088606.9307015,600,5.777726173400879
1566089648.6504107,601,6.1292924880981445
1566090754.1531725,602,6.202953338623047
1566091814.0621996,603,6.39056396484375
1566092892.854173,604,6.511834144592285
1566093929.7072003,605,6.382785797119141
1566095007.324338,606,5.881194591522217
1566096075.8911211,607,6.2138214111328125
1566097163.7168329,608,6.16215705871582
1566098205.2320776,609,5.960048198699951
1566099251.579931,610,5.912628173828125
1566100266.7748804,611,6.265656471252441
1566101323.5132747,612,6.370924472808838
1566102369.9677994,613,6.437429428100586
1566103398.2599504,614,6.6707234382629395
1566104405.042872,615,6.451654434204102
1566105435.789323,616,5.969331741333008
1566106514.9040754,617,6.313749313354492
1566107541.5727553,618,6.207083702087402
1566108574.3745725,619,6.1026787757873535
1566109641.3806996,620,6.096179962158203
1566110687.790366,621,6.352009296417236
1566111754.4691694,622,6.472772598266602
1566112794.8121467,623,6.741428852081299
1566113842.0770292,624,6.729957103729248
1566114880.0256073,625,6.525876045227051
1566115936.557398,626,6.0683979988098145
1566117018.6847403,627,6.449383735656738
1566118079.164709,628,6.250023365020752
1566119130.3181145,629,6.168756008148193
1566120177.2423995,630,6.229411602020264
1566121215.319474,631,6.455069065093994
1566122298.4040432,632,6.524678707122803
1566123354.3018987,633,6.7826995849609375
1566124415.4581313,634,6.796732425689697
1566125474.7056057,635,6.587551593780518
1566126517.7633145,636,6.19105863571167
1566127618.768803,637,6.5249342918396
1566128673.8311224,638,6.322939872741699
1566129718.2804337,639,6.26702356338501
1566130714.8005238,640,6.257576942443848
1566131769.098457,641,6.508147716522217
1566132847.3837855,642,6.702519416809082
1566133882.2895007,643,6.803390979766846
1566134944.493771,644,6.85402250289917
1566135972.3403912,645,6.710782051086426
1566137080.127194,646,6.262105464935303
1566138154.908795,647,6.564146518707275
1566139235.9123497,648,6.333803653717041
1566140279.1603918,649,6.296401023864746
1566141302.4887493,650,6.341454982757568
1566142364.4441168,651,6.68312406539917
1566143408.1239095,652,6.7366533279418945
1566144471.3477247,653,6.863414764404297
1566145519.8554888,654,6.887026786804199
1566146522.6635842,655,6.755079746246338
1566147548.1319568,656,6.2882914543151855
1566148635.0671225,657,6.5886549949646
1566149671.249284,658,6.565062999725342
1566150721.9261093,659,6.334322452545166
1566151812.7038388,660,6.352303981781006
1566152833.4990249,661,6.696135520935059
1566153903.806259,662,6.736626625061035
1566154978.0488563,663,6.842113018035889
1566156031.6483905,664,6.878854274749756
1566157087.788674,665,6.750069618225098
1566158150.2819493,666,6.382538795471191
1566159187.6184537,667,6.636600017547607
1566160284.6534996,668,6.583151817321777
1566161341.6795068,669,6.37424373626709
1566162388.5455933,670,6.405655860900879
1566163403.9498916,671,6.760225296020508
1566164473.7455418,672,6.766716003417969
1566165541.6551552,673,6.905102252960205
1566166601.369748,674,6.939544200897217
1566167644.605576,675,6.780274868011475
1566168724.8531432,676,6.40865421295166
1566169761.824392,677,6.722041606903076
1566170818.4392674,678,6.650513648986816
1566171872.280968,679,6.388970375061035
1566172910.6077871,680,6.455639839172363
1566173946.1567013,681,6.803670883178711
1566175022.7470353,682,6.803327560424805
1566176088.2471426,683,6.929441928863525
1566177136.1724226,684,6.940643310546875
1566178163.6741967,685,6.852723121643066
1566179199.4593077,686,6.470170021057129
1566180281.1758587,687,6.7353386878967285
1566181352.4764874,688,6.740350246429443
1566182414.7455246,689,6.442896366119385
1566183447.534394,690,6.532656192779541
1566184500.9135468,691,6.881577491760254
1566185556.2514486,692,6.934765815734863
1566186641.5278964,693,6.972969055175781
1566187614.9743676,694,6.963866233825684
1566188664.6931908,695,6.867714881896973
1566189698.9550471,696,6.551312446594238
1566190783.2587268,697,6.796165943145752
1566191841.3041317,698,6.778732776641846
1566192874.1528933,699,6.488091468811035
1566193945.2248468,700,6.572931289672852
1566195021.8783567,701,6.927907943725586
1566196064.9998894,702,6.944223880767822
1566197162.30556,703,7.002242088317871
1566198225.1428518,704,7.031221389770508
1566199255.2025135,705,6.860133171081543
1566200324.1492877,706,6.625213146209717
1566201391.4683807,707,6.833268642425537
1566202478.0410287,708,6.817110538482666
1566203503.33395,709,6.529716968536377
1566204519.1801922,710,6.609231948852539
1566205570.1264482,711,6.949698448181152
1566206611.1523821,712,6.984857082366943
1566207711.3306367,713,7.050063133239746
1566208776.3257663,714,7.102607250213623
1566209812.900715,715,6.929760456085205
1566210863.81111,716,6.665336608886719
1566211904.800192,717,6.893875598907471
1566212959.3822975,718,6.883785247802734
1566214058.4588017,719,6.611939907073975
1566215115.0063634,720,6.762077331542969
1566216151.7648673,721,7.11247444152832
1566217195.1667113,722,7.040622711181641
1566218241.4761107,723,7.137539863586426
1566219310.4800532,724,7.227065086364746
1566220384.1926086,725,6.994683265686035
1566221445.9205143,726,6.709861755371094
1566222510.539706,727,6.969794750213623
1566223588.4004564,728,6.943914890289307
1566224665.2127633,729,6.704256057739258
1566225746.177709,730,6.770008563995361
1566226807.5912817,731,7.195028305053711
1566227870.749634,732,7.043193817138672
1566228950.2413557,733,7.249013900756836
1566230027.8765807,734,7.257643699645996
1566231096.274695,735,7.027803421020508
